gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1895636323		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	3028271d1f3b4c33be5d73960bf3a679	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														1793							MEXICO	MX	JALISCO	COLOTLAN		JALISCO DEL REFUGIO (JALISCO)		1.0	0.0			0.0	0.0						22.01	-103.2255556		80.0				22 0 36 N	103 13 32 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25452			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636322		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: OAXACA	34b16407d2a6372bc63a21d3c25e6b72	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														2400							MEXICO	MX	OAXACA	OAXACA DE JUAREZ		Oaxaca		4.0	0.0			0.0	0.0						17.0677778	-96.72		100.0				17 4 4 N	96 43 12 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25563			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636321		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	f4c03ade98d75c2213253cb5666f2074	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														3203							MEXICO	MX	GUERRERO	AYUTLA DE LOS LIBRES		Río Pinela		0.0	0.0			0.0	0.0						16.9630556	-99.0969444		100.0				16 57 47 N	99 5 49 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25416			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636320		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2021-03-19			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	43cd9a485eee4dad8471d5bcea5e1547	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														2356							MEXICO		CHIAPAS	LAS MARGARITAS		NO DISPONIBLE		0.0	0.0			0.0	0.0								WGS84					99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos																												25481			NO APLICA	NO DISPONIBLE						d9a7b7728fa12d11b9f449d09b821a5c	359							Lontra longicaudis	Lontra longicaudis	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1818	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis			especie		(Olfers, 1818)			válido		
1895636319		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: HERNANDEZ Otros Datos / ANO: 1959 Distrito de Riego: ND	403047dc8f2a548339ac2027e0501867	NO DISPONIBLE		NO DISPONIBLE																				HERNADEZ F. 1959. HISTORIA NATURAL DE LA NUEVA ESPAÑA II. HISTORIA  DE LOS ANIMALES ACUATICOS. Pág. Publicadas: 391-401. EDICIONES UNAM.																		NO DISPONIBLE		00:00:00														3273							MEXICO	MX	MORELOS	YAUTEPEC		Río Yautepec		1300.0	0.0			0.0	0.0						18.8833333	-99.0633333		90.0				18 53 0 N	99 3 48 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				18081			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636318		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2021-03-19			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: DAVIS Y LUKENS Otros Datos / ANO: 1958 Distrito de Riego: ND	3396f3821a3a0c0ca4da9240625c0824	NO DISPONIBLE		NO DISPONIBLE																				DAVIS W.B. & P.W. LUKENS JR. 1958. MAMMALS OF THE MEXICAN STATE OF GUERRERO, EXCLUSIVE OF CHIROPTERA AND RODENTIA. JOURNAL OF MAMMALOGY. 39:Pág. Publicadas: 347-367. AMERICAN SOCIETY OF MAMMALOGIST. EUA.																		NO DISPONIBLE		00:00:00														8289							MEXICO		GUERRERO	JUAN R. ESCUDERO		RIO OMITLAN - RIO CHAPOLAPA		330.0	0.0			0.0	0.0								NAD27					99 99 99 N	999 99 99 W	grados minutos segundos																												16909			NO APLICA	NO DISPONIBLE						d9a7b7728fa12d11b9f449d09b821a5c	359							Lontra longicaudis	Lontra longicaudis	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1818	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis			especie		(Olfers, 1818)			válido		
1895636317		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	beb9c18bc52d4f3395705cd43218988c	NO DISPONIBLE		NO DISPONIBLE														Verificado por el custodio de los datos						GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														8552							MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	SAN ANDRES TUXTLA		SIERRA DE SANTA MARTA - RIO PILAPA		250.0	0.0			0.0	0.0						18.3338526	-94.7672906		6870.0				99 99 99 N	999 99 99 W	grados minutos segundos						2014-11-04	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (Conabio). 2008. Georreferenciación de localidades de Colecciones Biológicas. Manual de Procedimientos. México. 177 págs		Se georreferenció por ausencia de coordenadas originales.																			25599			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636316		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	741344a5dee54e137c3183f8f437c642	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														6518							MEXICO	MX	JALISCO	LA HUERTA		BARRA DE NAVIDAD - RIO CUITZMALA		50.0	0.0			0.0	0.0						19.3838889	-104.9683333		90.0				19 23 2 N	104 58 6 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25461			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636315		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: SALAZAR Otros Datos / ANO: 1932 Distrito de Riego: ND	a59ec35c8d5eff5902624e3d1db3486a	NO DISPONIBLE		NO DISPONIBLE																				SALAZAR J.B. 1932. ANIMALES MEXICANOS, MAMIFEROS. Pág. Publicadas: 244. MUSEO NACIONAL DE HISTORIA NATURAL. TLALPAN, MEXICO.																		NO DISPONIBLE		00:00:00														6519							MEXICO	MX	CHIHUAHUA	URIQUE		BARRANCA DEL COBRE - RIO URIQUE		1000.0	0.0			0.0	0.0						26.8186111	-106.5588889		60.0				26 49 7 N	106 33 32 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				391			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636314		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 5 Otros Datos / DIR_GRAD: 315 Otros Datos / DIST_GRAD: 5 Otros Datos / DIRECCION: NW Otros Datos / AUTOR: GALLO Otros Datos / ANO: 1989 Distrito de Riego: TEPOSCOLULA	8df92ffae706b4dce0dcfeffda3a8183	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														8618							MEXICO	MX	OAXACA	TAMAZULAPAM DEL ESPIRITU SANTO		TAMAZULAPAN - RIO DEL ORO O TAMAZULAPAN		1550.0	0.0			0.0	0.0						17.0538889	-96.0641667		90.0				17 3 14 N	96 3 51 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				3381			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636313		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: TEHUANTEPEC	dc04ee1ee85eb42c28aa83fc66af944a	NO DISPONIBLE		NO DISPONIBLE														Verificado por el custodio de los datos						GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														1601							MEXICO	MX	OAXACA	SANTO DOMINGO TEHUANTEPEC		HUAMELULA		300.0	0.0			0.0	0.0						16.025002	-95.6652868		6330.0				99 99 99 N	999 99 99 W	grados minutos segundos						2014-11-04	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (Conabio). 2008. Georreferenciación de localidades de Colecciones Biológicas. Manual de Procedimientos. México. 177 págs		Se georreferenció por ausencia de coordenadas originales.																			25552			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636312		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2021-03-19			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: BAKER Y GREER Otros Datos / ANO: 1962 Distrito de Riego: ND	2580e74b867d31e6b0e08e90a4e7cfd7	NO DISPONIBLE		NO DISPONIBLE																				BAKER R.H. & J.K. GREER. 1962. MAMMALS OF THE MEXICAN STATE OF DURANGO. PUBLICATIONS OF THE MUSEUM, MICHIGAN STATE UNIVERSITY, BIOLOGICAL SERIES. 2:Pág. Publicadas: 25-154																		NO DISPONIBLE		00:00:00														8305							MEXICO		DURANGO			RIOS QUE VAN DE SINALOA AL PACIFICO - CAÑONES PROFUNDOS DEL ESTE		0.0	0.0			0.0	0.0								WGS84					99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos																												25508			NO APLICA	NO DISPONIBLE						d9a7b7728fa12d11b9f449d09b821a5c	359							Lontra longicaudis	Lontra longicaudis	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1818	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis			especie		(Olfers, 1818)			válido		
1895636311		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 10 Otros Datos / DIR_GRAD: 270 Otros Datos / DIST_GRAD: 10 Otros Datos / DIRECCION: W Otros Datos / AUTOR: GALLO Otros Datos / ANO: 1989 Distrito de Riego: ND	300424bd79af7b5a3bb9ef8a5ed7d0d4	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														8159							MEXICO	MX	OAXACA	SAN PEDRO MIXTEPEC		PUERTO ESCONDIDO - RIO SAN PEDRO		20.0	0.0			0.0	0.0						15.8666667	-97.6416667		100.0				15 52 0 N	97 38 30 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				3391			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
